# GENERATED FILE - DO NOT EDIT BY HAND.
# Source: Android SDK 37.0 org/ccil/cowan/tagsoup/HTMLSchema.java
# Source SHA-256: de0c852e37a571bae0805af2fd8718686d1a090ecba9c21ae7c9bfd7c7c22f13
# Copyright 2002-2008 John Cowan; licensed under Apache License 2.0.
# Contract: preserve source order; one case-sensitive name and scalar per tab-separated row.
# Regenerate: extract entity("NAME", 0xSCALAR) calls from that exact pinned source.
rightleftarrows	21C4
rightleftharpoons	21CC
rightrightarrows	21C9
rightsquigarrow	219D
RightTee	22A2
RightTeeArrow	21A6
RightTeeVector	295B
rightthreetimes	22CC
RightTriangle	22B3
RightTriangleBar	29D0
RightTriangleEqual	22B5
RightUpDownVector	294F
RightUpTeeVector	295C
RightUpVector	21BE
RightUpVectorBar	2954
RightVector	21C0
RightVectorBar	2953
ring	02DA
risingdotseq	2253
rlarr	21C4
rlhar	21CC
rlm	200F
rmoust	23B1
rmoustache	23B1
rnmid	2AEE
roang	27ED
roarr	21FE
robrk	27E7
ropar	2986
Ropf	211D
ropf	1D563
roplus	2A2E
rotimes	2A35
RoundImplies	2970
rpar	0029
rpargt	2994
rppolint	2A12
rrarr	21C9
Rrightarrow	21DB
rsaquo	203A
Rscr	211B
rscr	1D4C7
rsh	21B1
rsqb	005D
rsquo	2019
rsquor	2019
rthree	22CC
rtimes	22CA
rtri	25B9
rtrie	22B5
rtrif	25B8
rtriltri	29CE
RuleDelayed	29F4
ruluhar	2968
rx	211E
Sacute	015A
sacute	015B
sbquo	201A
Sc	2ABC
sc	227B
scap	2AB8
Scaron	0160
scaron	0161
sccue	227D
scE	2AB4
sce	2AB0
Scedil	015E
scedil	015F
Scirc	015C
scirc	015D
scnap	2ABA
scnE	2AB6
scnsim	22E9
scpolint	2A13
scsim	227F
Scy	0421
scy	0441
sdot	22C5
sdotb	22A1
sdote	2A66
searhk	2925
seArr	21D8
searr	2198
searrow	2198
sect	00A7
semi	003B
seswar	2929
setminus	2216
setmn	2216
sext	2736
sfgr	03C2
Sfr	1D516
sfr	1D530
sfrown	2322
Sgr	03A3
sgr	03C3
sharp	266F
SHCHcy	0429
shchcy	0449
SHcy	0428
shcy	0448
ShortDownArrow	2193
ShortLeftArrow	2190
shortmid	2223
shortparallel	2225
ShortRightArrow	2192
ShortUpArrow	2191
shy	00AD
Sigma	03A3
sigma	03C3
sigmaf	03C2
sigmav	03C2
sim	223C
simdot	2A6A
sime	2243
simeq	2243
simg	2A9E
simgE	2AA0
siml	2A9D
simlE	2A9F
simne	2246
simplus	2A24
simrarr	2972
slarr	2190
SmallCircle	2218
smallsetminus	2216
smashp	2A33
smeparsl	29E4
smid	2223
smile	2323
smt	2AAA
smte	2AAC
SOFTcy	042C
softcy	044C
sol	002F
solb	29C4
solbar	233F
Sopf	1D54A
sopf	1D564
spades	2660
spadesuit	2660
spar	2225
sqcap	2293
sqcup	2294
Sqrt	221A
sqsub	228F
sqsube	2291
sqsubset	228F
sqsubseteq	2291
sqsup	2290
sqsupe	2292
sqsupset	2290
sqsupseteq	2292
squ	25A1
square	25A1
SquareIntersection	2293
SquareSubset	228F
SquareSubsetEqual	2291
SquareSuperset	2290
SquareSupersetEqual	2292
SquareUnion	2294
squarf	25AA
squf	25AA
srarr	2192
Sscr	1D4AE
sscr	1D4C8
ssetmn	2216
ssmile	2323
sstarf	22C6
Star	22C6
star	2606
starf	2605
straightepsilon	03F5
straightphi	03D5
strns	00AF
Sub	22D0
sub	2282
subdot	2ABD
subE	2AC5
sube	2286
subedot	2AC3
submult	2AC1
subnE	2ACB
subne	228A
subplus	2ABF
subrarr	2979
Subset	22D0
subset	2282
subseteq	2286
subseteqq	2AC5
SubsetEqual	2286
subsetneq	228A
subsetneqq	2ACB
subsim	2AC7
subsub	2AD5
subsup	2AD3
succ	227B
succapprox	2AB8
succcurlyeq	227D
Succeeds	227B
SucceedsEqual	2AB0
SucceedsSlantEqual	227D
SucceedsTilde	227F
succeq	2AB0
succnapprox	2ABA
succneqq	2AB6
succnsim	22E9
succsim	227F
SuchThat	220B
sum	2211
sung	266A
Sup	22D1
sup	2283
sup1	00B9
sup2	00B2
sup3	00B3
supdot	2ABE
supdsub	2AD8
supE	2AC6
supe	2287
supedot	2AC4
Superset	2283
SupersetEqual	2287
suphsub	2AD7
suplarr	297B
supmult	2AC2
supnE	2ACC
supne	228B
supplus	2AC0
Supset	22D1
supset	2283
supseteq	2287
supseteqq	2AC6
supsetneq	228B
supsetneqq	2ACC
supsim	2AC8
supsub	2AD4
supsup	2AD6
swarhk	2926
swArr	21D9
swarr	2199
swarrow	2199
swnwar	292A
szlig	00DF
Tab	0009
target	2316
Tau	03A4
tau	03C4
tbrk	23B4
Tcaron	0164
tcaron	0165
Tcedil	0162
tcedil	0163
Tcy	0422
tcy	0442
telrec	2315
Tfr	1D517
tfr	1D531
Tgr	03A4
tgr	03C4
there4	2234
therefore	2234
Theta	0398
theta	03B8
thetasym	03D1
thetav	03D1
THgr	0398
thgr	03B8
thickapprox	2248
thicksim	223C
thinsp	2009
ThinSpace	2009
thkap	2248
thksim	223C
THORN	00DE
thorn	00FE
Tilde	223C
tilde	02DC
TildeEqual	2243
TildeFullEqual	2245
TildeTilde	2248
times	00D7
timesb	22A0
timesbar	2A31
timesd	2A30
tint	222D
toea	2928
top	22A4
topbot	2336
topcir	2AF1
Topf	1D54B
topf	1D565
topfork	2ADA
tosa	2929
tprime	2034
trade	2122
triangle	25B5
triangledown	25BF
triangleleft	25C3
trianglelefteq	22B4
triangleq	225C
triangleright	25B9
trianglerighteq	22B5
tridot	25EC
trie	225C
triminus	2A3A
triplus	2A39
trisb	29CD
tritime	2A3B
trpezium	23E2
Tscr	1D4AF
tscr	1D4C9
TScy	0426
tscy	0446
TSHcy	040B
tshcy	045B
Tstrok	0166
tstrok	0167
twixt	226C
twoheadleftarrow	219E
twoheadrightarrow	21A0
Uacgr	038E
uacgr	03CD
Uacute	00DA
uacute	00FA
Uarr	219F
uArr	21D1
uarr	2191
Uarrocir	2949
Ubrcy	040E
ubrcy	045E
Ubreve	016C
ubreve	016D
Ucirc	00DB
ucirc	00FB
Ucy	0423
ucy	0443
udarr	21C5
Udblac	0170
udblac	0171
udhar	296E
udiagr	03B0
Udigr	03AB
udigr	03CB
ufisht	297E
Ufr	1D518
ufr	1D532
Ugr	03A5
ugr	03C5
Ugrave	00D9
ugrave	00F9
uHar	2963
uharl	21BF
uharr	21BE
uhblk	2580
ulcorn	231C
ulcorner	231C
ulcrop	230F
ultri	25F8
Umacr	016A
umacr	016B
uml	00A8
UnderBrace	FE38
UnderBracket	23B5
UnderParenthesis	FE36
Union	22C3
UnionPlus	228E
Uogon	0172
uogon	0173
Uopf	1D54C
uopf	1D566
Uparrow	21D1
uparrow	2191
UpArrowBar	2912
UpArrowDownArrow	21C5
Updownarrow	21D5
updownarrow	2195
UpEquilibrium	296E
upharpoonleft	21BF
upharpoonright	21BE
uplus	228E
UpperLeftArrow	2196
UpperRightArrow	2197
Upsi	03D2
upsi	03C5
upsih	03D2
Upsilon	03A5
upsilon	03C5
UpTee	22A5
UpTeeArrow	21A5
upuparrows	21C8
urcorn	231D
urcorner	231D
urcrop	230E
Uring	016E
uring	016F
urtri	25F9
Uscr	1D4B0
uscr	1D4CA
utdot	22F0
Utilde	0168
utilde	0169
utri	25B5
utrif	25B4
uuarr	21C8
Uuml	00DC
uuml	00FC
uwangle	29A7
vangrt	299C
varepsilon	03B5
varkappa	03F0
varnothing	2205
varphi	03C6
varpi	03D6
varpropto	221D
vArr	21D5
varr	2195
varrho	03F1
varsigma	03C2
vartheta	03D1
vartriangleleft	22B2
vartriangleright	22B3
Vbar	2AEB
vBar	2AE8
vBarv	2AE9
Vcy	0412
vcy	0432
VDash	22AB
Vdash	22A9
vDash	22A8
vdash	22A2
Vdashl	2AE6
Vee	22C1
vee	2228
veebar	22BB
veeeq	225A
vellip	22EE
Verbar	2016
verbar	007C
Vert	2016
vert	007C
VerticalBar	2223
VerticalLine	007C
VerticalSeparator	2758
VerticalTilde	2240
VeryThinSpace	200A
Vfr	1D519
vfr	1D533
vltri	22B2
Vopf	1D54D
vopf	1D567
vprop	221D
vrtri	22B3
Vscr	1D4B1
vscr	1D4CB
Vvdash	22AA
vzigzag	299A
Wcirc	0174
wcirc	0175
wedbar	2A5F
Wedge	22C0
wedge	2227
wedgeq	2259
weierp	2118
Wfr	1D51A
wfr	1D534
Wopf	1D54E
wopf	1D568
wp	2118
wr	2240
wreath	2240
Wscr	1D4B2
wscr	1D4CC
xcap	22C2
xcirc	25EF
xcup	22C3
xdtri	25BD
Xfr	1D51B
xfr	1D535
Xgr	039E
xgr	03BE
xhArr	27FA
xharr	27F7
Xi	039E
xi	03BE
xlArr	27F8
xlarr	27F5
xmap	27FC
xnis	22FB
xodot	2A00
Xopf	1D54F
xopf	1D569
xoplus	2A01
xotime	2A02
xrArr	27F9
xrarr	27F6
Xscr	1D4B3
xscr	1D4CD
xsqcup	2A06
xuplus	2A04
xutri	25B3
xvee	22C1
xwedge	22C0
Yacute	00DD
yacute	00FD
YAcy	042F
yacy	044F
Ycirc	0176
ycirc	0177
Ycy	042B
ycy	044B
yen	00A5
Yfr	1D51C
yfr	1D536
YIcy	0407
yicy	0457
Yopf	1D550
yopf	1D56A
Yscr	1D4B4
yscr	1D4CE
YUcy	042E
yucy	044E
Yuml	0178
yuml	00FF
Zacute	0179
zacute	017A
Zcaron	017D
zcaron	017E
Zcy	0417
zcy	0437
Zdot	017B
zdot	017C
zeetrf	2128
ZeroWidthSpace	200B
Zeta	0396
zeta	03B6
Zfr	2128
zfr	1D537
Zgr	0396
zgr	03B6
ZHcy	0416
zhcy	0436
zigrarr	21DD
Zopf	2124
zopf	1D56B
Zscr	1D4B5
zscr	1D4CF
zwj	200D
zwnj	200C
